name,unit,grams
"כיסוני בצק, רביולי גבינה כולל מיני",מנה קטנה,50
"כיסוני בצק, רביולי גבינה כולל מיני",מנה בינונית,100
"כיסוני בצק, רביולי גבינה כולל מיני",מנה גדולה,150
"כיסוני בצק, רביולי גבינה כולל מיני",קילוגרם,1000
"יוגורט לבן/תות, עם תוספת גרנולה, צ'יה/שקדים, אקטיביה, שטראוס",כף,20
"יוגורט לבן/תות, עם תוספת גרנולה, צ'יה/שקדים, אקטיביה, שטראוס",כפית,8
"יוגורט לבן/תות, עם תוספת גרנולה, צ'יה/שקדים, אקטיביה, שטראוס",גביע,150
"יוגורט לבן/תות, עם תוספת גרנולה, צ'יה/שקדים, אקטיביה, שטראוס",גרמים,1
"יוגורט לבן/תות, עם תוספת גרנולה, צ'יה/שקדים, אקטיביה, שטראוס",קילוגרם,1000
"גבינה לבנה, קרם בטעם וניל, 3% שומן, סקי, שטראוס",כף,40
"גבינה לבנה, קרם בטעם וניל, 3% שומן, סקי, שטראוס",כפית,12
"גבינה לבנה, קרם בטעם וניל, 3% שומן, סקי, שטראוס",גביע,125
"גבינה לבנה, קרם בטעם וניל, 3% שומן, סקי, שטראוס",גרמים,1
"גבינה לבנה, קרם בטעם וניל, 3% שומן, סקי, שטראוס",קילוגרם,1000
"יוגורט, דנונה ביו מעודן/וניל, 1.5% שומן, שטראוס",כף,20
"יוגורט, דנונה ביו מעודן/וניל, 1.5% שומן, שטראוס",כפית,8
"יוגורט, דנונה ביו מעודן/וניל, 1.5% שומן, שטראוס",גביע,150
"יוגורט, דנונה ביו מעודן/וניל, 1.5% שומן, שטראוס",גרמים,1
"יוגורט, דנונה ביו מעודן/וניל, 1.5% שומן, שטראוס",קילוגרם,1000
"יוגורט, דנונה, 3% שומן, טעמי פירות שונים, שטראוס",כף,20
"יוגורט, דנונה, 3% שומן, טעמי פירות שונים, שטראוס",כפית,8
"יוגורט, דנונה, 3% שומן, טעמי פירות שונים, שטראוס",גביע,150
"יוגורט, דנונה, 3% שומן, טעמי פירות שונים, שטראוס",גרמים,1
"יוגורט, דנונה, 3% שומן, טעמי פירות שונים, שטראוס",קילוגרם,1000
"מעדן חלב עם קצפת 6.5%  שומן, מילקי וניל, שטראוס",גביע,133
"מעדן חלב עם קצפת 6.5%  שומן, מילקי וניל, שטראוס",גרמים,1
"מעדן חלב עם קצפת 6.5%  שומן, מילקי וניל, שטראוס",קילוגרם,1000
"משקה חלב, 2.5% שומן, שוקולטה, יטבתה",כוס,240
"משקה חלב, 2.5% שומן, שוקולטה, יטבתה",גרמים,1
"משקה חלב, 2.5% שומן, שוקולטה, יטבתה",קרטון,850
"משקה חלב, 2.5% שומן, שוקולטה, יטבתה",קילוגרם,1000
"חטיף בוטנים, שוש רגיל, אפוי ",יחידה קטנה,20
"חטיף בוטנים, שוש רגיל, אפוי ",יחידה גדולה,80
"חטיף בוטנים, שוש רגיל, אפוי ",גרמים,1
"חטיף בוטנים, שוש רגיל, אפוי ",קילוגרם,1000
"תפוחי אדמה, חטיף,תפוצ'יפס/אקסטרה/מלח, שטראוס ",גרמים,1
"תפוחי אדמה, חטיף,תפוצ'יפס/אקסטרה/מלח, שטראוס ",אריזה,200
"תפוחי אדמה, חטיף,תפוצ'יפס/אקסטרה/מלח, שטראוס ",שקית,50
"תפוחי אדמה, חטיף,תפוצ'יפס/אקסטרה/מלח, שטראוס ",קילוגרם,1000
"עוגת בראוניס שוקולד, עלית",פרוסה דקה,21
"עוגת בראוניס שוקולד, עלית",פרוסה בינונית,34
"עוגת בראוניס שוקולד, עלית",פרוסה עבה,47
"עוגת בראוניס שוקולד, עלית",גרמים,1
"עוגת בראוניס שוקולד, עלית",אריזה,380
"עוגת בראוניס שוקולד, עלית",קילוגרם,1000
"גלידה, קורנטו/קורנטו ביס, טעמים שונים, שטראוס",יחידה,60
"גלידה, קורנטו/קורנטו ביס, טעמים שונים, שטראוס",יחידה קטנה,17
"גלידה, קורנטו/קורנטו ביס, טעמים שונים, שטראוס",גרמים,1
"גלידה, קורנטו/קורנטו ביס, טעמים שונים, שטראוס",קילוגרם,1000
"שוקולד פרה, חטיף, 92 קלוריות חלב/מריר/קוקוס, עלית",יחידה,25
"שוקולד פרה, חטיף, 92 קלוריות חלב/מריר/קוקוס, עלית",גרמים,1
"שוקולד פרה, חטיף, 92 קלוריות חלב/מריר/קוקוס, עלית",חבילה,75
"שוקולד פרה, חטיף, 92 קלוריות חלב/מריר/קוקוס, עלית",ריבוע/ קוביה,5
"שוקולד פרה, חטיף, 92 קלוריות חלב/מריר/קוקוס, עלית",קילוגרם,1000
"שוקולד פרה עם עדשים, מגדים/עלית",גרמים,1
"שוקולד פרה עם עדשים, מגדים/עלית",חפיסה,100
"שוקולד פרה עם עדשים, מגדים/עלית",ריבוע/ קוביה,4
"שוקולד פרה עם עדשים, מגדים/עלית",קילוגרם,1000
"שוקולד פרה מריר ללא גלוטן, שטראוס",גרמים,1
"שוקולד פרה מריר ללא גלוטן, שטראוס",אריזה,100
"שוקולד פרה מריר ללא גלוטן, שטראוס",ריבוע/ קוביה,4
"שוקולד פרה מריר ללא גלוטן, שטראוס",קילוגרם,1000
"שלגון יוגורט, לייט, מיני יוגורט בציפוי שרבט חמוציות, נסטלה",יחידה,43
"שלגון יוגורט, לייט, מיני יוגורט בציפוי שרבט חמוציות, נסטלה",גרמים,1
"שלגון יוגורט, לייט, מיני יוגורט בציפוי שרבט חמוציות, נסטלה",קילוגרם,1000
"גלידה, שלגון, מיני שוקולד, לייט, נסטלה",יחידה,30
"גלידה, שלגון, מיני שוקולד, לייט, נסטלה",גרמים,1
"גלידה, שלגון, מיני שוקולד, לייט, נסטלה",קילוגרם,1000
"שלגון יוגורט, לייט, מיני פרי בציפוי אפרסק/תות, שטראוס",יחידה,50
"שלגון יוגורט, לייט, מיני פרי בציפוי אפרסק/תות, שטראוס",גרמים,1
"שלגון יוגורט, לייט, מיני פרי בציפוי אפרסק/תות, שטראוס",קילוגרם,1000
"גלידה, שלגון, מיני סנדוויץ', לייט, שטראוס",יחידה,28
"גלידה, שלגון, מיני סנדוויץ', לייט, שטראוס",גרמים,1
"גלידה, שלגון, מיני סנדוויץ', לייט, שטראוס",קילוגרם,1000
"גלידה, שלגון שרבט, מקס טעמים שונים, מטרה, שטראוס",יחידה,90
"גלידה, שלגון שרבט, מקס טעמים שונים, מטרה, שטראוס",גרמים,1
"גלידה, שלגון שרבט, מקס טעמים שונים, מטרה, שטראוס",קילוגרם,1000
"מעדן חלב, JOY, בטעם וניל/שוקולד, דל קלוריות, 0% שומן, שטראוס",יחידה,130
"מעדן חלב, JOY, בטעם וניל/שוקולד, דל קלוריות, 0% שומן, שטראוס",גביע,130
"מעדן חלב, JOY, בטעם וניל/שוקולד, דל קלוריות, 0% שומן, שטראוס",גרמים,1
"מעדן חלב, JOY, בטעם וניל/שוקולד, דל קלוריות, 0% שומן, שטראוס",קילוגרם,1000
"מעדן חלב, JOY, שוקולד חלב ושברי ופל, 6.4% שומן, שטראוס",יחידה,140
"מעדן חלב, JOY, שוקולד חלב ושברי ופל, 6.4% שומן, שטראוס",גביע,140
"מעדן חלב, JOY, שוקולד חלב ושברי ופל, 6.4% שומן, שטראוס",גרמים,1
"מעדן חלב, JOY, שוקולד חלב ושברי ופל, 6.4% שומן, שטראוס",קילוגרם,1000
"שוקולד מריר 70% קקאו, קפה, ספלנדיד",גרמים,1
"שוקולד מריר 70% קקאו, קפה, ספלנדיד",חפיסה,100
"שוקולד מריר 70% קקאו, קפה, ספלנדיד",ריבוע/ קוביה,9
"שוקולד מריר 70% קקאו, קפה, ספלנדיד",קילוגרם,1000
"סלט, חציל בטחינה, מיקי",כף,24
"סלט, חציל בטחינה, מיקי",כפית,10
"סלט, חציל בטחינה, מיקי",גרמים,1
"סלט, חציל בטחינה, מיקי",קילוגרם,1000
"סלט ביצים, מיקי",כף,30
"סלט ביצים, מיקי",גרמים,1
"סלט ביצים, מיקי",קילוגרם,1000
"סלט אבוקדו וביצים, מיקי",כף,30
"סלט אבוקדו וביצים, מיקי",גרמים,1
"סלט אבוקדו וביצים, מיקי",קילוגרם,1000
"סלט סלק, מיקי",כף,20
"סלט סלק, מיקי",גרמים,1
"סלט סלק, מיקי",קילוגרם,1000
"סלט קולסלאו, מיקי",כף,20
"סלט קולסלאו, מיקי",גרמים,1
"סלט קולסלאו, מיקי",קילוגרם,1000
"סלט אריסה טוניסאית, מיקי",כף,15
"סלט אריסה טוניסאית, מיקי",כפית,6
"סלט אריסה טוניסאית, מיקי",גרמים,1
"סלט אריסה טוניסאית, מיקי",קילוגרם,1000
"סלט דג סלמון, נורבגי, מיקי",כף,30
"סלט דג סלמון, נורבגי, מיקי",גרמים,1
"סלט דג סלמון, נורבגי, מיקי",קילוגרם,1000
"נקניק, פסטרמה חזה עוף, ברביקיו/ דבש, דל שומן, עוף טוב",פרוסה,20
"נקניק, פסטרמה חזה עוף, ברביקיו/ דבש, דל שומן, עוף טוב",גרמים,1
"נקניק, פסטרמה חזה עוף, ברביקיו/ דבש, דל שומן, עוף טוב",קילוגרם,1000
"נקניק, פסטרמה, חזה הודו ברביקיו, דל שומן, עוף טוב",פרוסה,20
"נקניק, פסטרמה, חזה הודו ברביקיו, דל שומן, עוף טוב",גרמים,1
"נקניק, פסטרמה, חזה הודו ברביקיו, דל שומן, עוף טוב",קילוגרם,1000
"בשר בקר מפולפל/כתף בקר מעושן, עוף טוב",פרוסה,20
"בשר בקר מפולפל/כתף בקר מעושן, עוף טוב",גרמים,1
"בשר בקר מפולפל/כתף בקר מעושן, עוף טוב",קילוגרם,1000
"נקניק, פסטרמה בשמן זית ועשבי תיבול, עוף טוב ",פרוסה,20
"נקניק, פסטרמה בשמן זית ועשבי תיבול, עוף טוב ",גרמים,1
"נקניק, פסטרמה בשמן זית ועשבי תיבול, עוף טוב ",קילוגרם,1000
"נקניק, סלמי ירדן/הונגרי מפולפל, עוף טוב",פרוסה,20
"נקניק, סלמי ירדן/הונגרי מפולפל, עוף טוב",גרמים,1
"נקניק, סלמי ירדן/הונגרי מפולפל, עוף טוב",קילוגרם,1000
"לחמניה אצבע כפרית, פילסברי",גרמים,1
"לחמניה אצבע כפרית, פילסברי",קילוגרם,1000
"לחמניה, קמח מלא, פילסברי",גרמים,1
"לחמניה, קמח מלא, פילסברי",קילוגרם,1000
"לחם כפרי שרויט, פילסברי",גרמים,1
"לחם כפרי שרויט, פילסברי",קילוגרם,1000
"תמ""י, INFATRINI, תחליף נוזלי לארוחה, מגהפארם",גרמים,1
"תמ""י, INFATRINI, תחליף נוזלי לארוחה, מגהפארם",קילוגרם,1000
"תמ""י, תחליף לארוחה נוזלי, NEOCATE LCP, מגהפארם",גרמים,1
"תמ""י, תחליף לארוחה נוזלי, NEOCATE LCP, מגהפארם",קילוגרם,1000
"תמ""י, תחליף לארוחה נוזלי, MONOGEN, מגהפארם",גרמים,1
"תמ""י, תחליף לארוחה נוזלי, MONOGEN, מגהפארם",קילוגרם,1000
"לחם בזיליקום עגבניות/בצל, פילסברי",גרמים,1
"לחם בזיליקום עגבניות/בצל, פילסברי",קילוגרם,1000
"תמ""י, נוזלי, MODULEN IBD, מגאפארם",גרמים,1
"תמ""י, נוזלי, MODULEN IBD, מגאפארם",קילוגרם,1000
"לחם פומפרניקל, פילסברי",פרוסה,75
"לחם פומפרניקל, פילסברי",גרמים,1
"לחם פומפרניקל, פילסברי",קילוגרם,1000
"לחמניה, פוקצ'ינה איטלקית/ירקות, פילסברי",גרמים,1
"לחמניה, פוקצ'ינה איטלקית/ירקות, פילסברי",קילוגרם,1000
"עוגת שמרים שוקולד, פילסברי/לחמי",פרוסה דקה,26
"עוגת שמרים שוקולד, פילסברי/לחמי",פרוסה בינונית,36
"עוגת שמרים שוקולד, פילסברי/לחמי",פרוסה עבה,54
"עוגת שמרים שוקולד, פילסברי/לחמי",גרמים,1
"עוגת שמרים שוקולד, פילסברי/לחמי",קילוגרם,1000
"עוגת שמרים פרג, פילסברי",פרוסה דקה,30
"עוגת שמרים פרג, פילסברי",פרוסה בינונית,48
"עוגת שמרים פרג, פילסברי",פרוסה עבה,74
"עוגת שמרים פרג, פילסברי",גרמים,1
"עוגת שמרים פרג, פילסברי",קילוגרם,1000
"עוגת שמרים תפוחים, פילסברי",פרוסה דקה,26
"עוגת שמרים תפוחים, פילסברי",פרוסה בינונית,36
